Date,^GSPC,VGK,EWJ,EEM,FXI,AGG,HYG,GLD,DBC,VNQ,BTC-USD,DX-Y.NYB
2006-12-15,342.4211,117.0007,109.1771,258.1064,126.9478,105.2079,147.4274,229.7047,222.0583,159.2221,111.4094,321.2217
2006-12-22,346.5022,115.9539,111.5529,252.4819,127.0723,104.164,147.2923,227.9845,227.0364,162.532,111.3988,316.042
2006-12-29,345.9137,118.8192,110.8157,252.8431,129.7944,105.5823,142.5628,220.051,227.3008,162.3595,110.1225,301.1066
2007-01-05,357.2364,114.6482,111.0265,248.3521,129.7111,105.1098,139.6731,223.3351,227.5702,156.5255,112.5403,291.1126
2007-01-12,354.9959,116.0371,106.9212,241.0789,129.6448,104.581,139.3569,231.5444,224.1817,157.5555,109.7226,301.6742
2007-01-19,355.4087,114.4972,103.0699,246.0451,133.5797,101.6616,135.3387,222.5949,221.0827,160.2752,106.6551,300.2351
2007-01-26,346.2994,113.4198,105.8547,249.4967,136.5435,100.2809,130.8132,228.332,208.9288,158.3308,106.7085,288.5159
2007-02-02,360.8999,115.6127,105.8803,242.8621,138.7247,101.3801,129.4592,225.8557,205.7983,153.8336,106.0799,288.1162
2007-02-09,356.196,121.8341,103.1443,246.6464,141.8808,100.8032,129.6271,220.0194,203.6211,156.3139,108.2659,291.146
2007-02-16,361.2831,124.8049,102.8077,242.4318,136.4556,100.8159,127.2932,222.4731,202.983,156.5568,109.6689,296.112
2007-02-23,367.2356,126.3414,100.3408,248.7127,134.9057,103.7246,127.6299,215.6876,204.0631,154.4413,109.1167,297.6706
2007-03-02,352.1248,123.0057,102.6059,242.8299,135.1118,105.602,126.7094,207.5663,205.8904,152.1242,108.9817,297.0893
2007-03-09,357.9941,121.6015,102.1638,244.5458,132.8498,105.9944,127.0904,215.0742,204.015,151.6889,109.5958,297.0329
2007-03-16,366.5055,124.8132,102.7956,251.4543,130.2117,105.8458,127.6095,214.8127,197.5005,149.7652,110.9666,290.464
2007-03-23,357.4366,127.079,97.3568,251.3891,127.9027,100.1405,129.0101,221.8695,199.1673,149.4571,112.7908,285.604
2007-03-30,354.2932,123.8741,96.1097,255.9197,129.0486,101.5696,126.1504,220.9862,196.9349,145.5785,116.3843,284.2947
2007-04-06,345.3477,128.4288,98.2546,259.3213,131.9176,100.3715,123.4462,225.2944,193.0749,143.4117,118.0352,278.0984
2007-04-13,333.6315,125.0577,96.5902,262.5567,134.4328,99.7359,124.3111,228.1327,190.6457,139.6309,116.949,278.0849
2007-04-20,336.2624,127.5178,95.1912,257.964,132.4616,98.9174,120.042,229.5075,193.0152,144.0125,123.4747,278.8861
2007-04-27,341.0215,128.2472,95.1177,256.5757,133.223,99.1478,122.3724,235.8582,199.1004,143.1062,128.2501,291.6887
2007-05-04,340.8346,129.7397,92.9445,257.0254,133.857,99.8623,123.0409,229.2762,201.4396,145.7705,125.0566,286.5777
2007-05-11,347.6061,129.2429,92.2064,249.7651,133.3737,100.2573,123.5361,231.0567,201.5748,143.8902,124.7513,287.7203
2007-05-18,342.7189,128.6832,91.7042,255.207,132.5802,98.0557,126.0837,237.1017,197.4574,142.748,128.3943,281.452
2007-05-25,354.5504,128.6882,94.8725,259.733,129.9296,98.6045,129.0469,238.0775,196.9207,136.4331,128.9664,282.4268
2007-06-01,355.0794,131.6535,93.1151,257.2546,130.9575,99.3392,128.2399,236.1145,196.3691,137.2811,130.6709,289.6492
2007-06-08,355.8588,130.2297,90.1101,258.0727,132.1715,100.5357,128.1821,230.114,199.5402,137.438,127.7033,297.1607
2007-06-15,364.3523,127.9124,89.676,259.1561,132.1407,99.3971,127.9075,225.0092,199.7375,141.0245,134.3744,304.3111
2007-06-22,386.7819,123.9092,90.8652,253.3084,135.7461,100.4673,131.8853,231.2495,194.1649,141.0235,136.0106,302.3765
2007-06-29,392.4018,124.0367,89.1115,248.8794,139.0297,102.6355,134.9528,231.6636,198.1632,141.252,138.0347,299.3436
2007-07-06,387.2324,115.9918,90.0364,249.3829,138.9966,100.0877,130.8248,223.508,193.2931,142.1464,139.1831,294.1169
2007-07-13,376.4854,113.2447,87.9121,252.5445,136.0557,99.7293,130.5121,223.553,196.3444,139.7863,140.7186,301.7871
2007-07-20,368.3928,113.1554,88.8606,249.4019,139.0716,97.6642,131.7205,225.938,200.9846,138.4185,141.2056,307.0255
2007-07-27,377.9207,114.9518,85.7235,247.8037,142.5162,98.8226,130.0679,230.9221,196.8047,137.4281,146.6723,308.0062
2007-08-03,385.1461,115.9005,84.0237,245.1079,144.4494,102.1677,129.6693,234.7816,194.5188,136.6565,142.6462,299.8072
2007-08-10,381.72,120.2836,85.7508,245.3412,143.5224,101.9659,129.2082,235.9502,194.4762,136.3855,145.193,301.7905
2007-08-17,382.4915,121.3697,86.1667,245.6648,144.0872,102.6025,130.8893,235.2724,196.323,135.0363,145.868,296.0003
2007-08-24,380.9081,128.9618,88.1555,247.4042,149.6476,103.8046,129.6167,233.4185,193.9421,135.685,146.1986,294.4011
2007-08-31,391.0899,130.4107,88.3344,250.403,151.055,104.5039,132.2118,228.79,192.2248,135.0882,147.2379,286.0772
2007-09-07,398.8,127.7176,89.6366,248.0557,152.3354,103.1362,133.3947,232.447,191.8182,136.1535,148.3667,280.3951
2007-09-14,393.381,127.7924,92.7773,250.0023,153.2048,102.6071,133.0996,234.4531,194.3051,137.1877,156.0445,285.6077
2007-09-21,395.8106,133.6326,91.5794,245.6073,155.0951,102.763,131.0745,235.2441,195.94,136.8968,148.8968,286.6536
2007-09-28,412.1814,136.6224,91.1356,249.902,157.9764,102.5325,133.0987,231.3489,194.11,144.4495,150.8476,291.6433
2007-10-05,432.6773,136.0683,91.5316,254.5122,155.534,101.9558,132.7777,231.4294,191.2155,147.116,153.2715,287.3197
2007-10-12,424.5397,144.1223,96.0394,258.3175,155.9486,102.5809,132.8039,239.3954,190.702,147.3673,150.5213,285.2938
2007-10-19,429.9949,146.6845,98.5658,252.6558,159.1295,100.1872,134.5012,242.8174,192.186,149.9453,151.9668,291.3068
2007-10-26,422.8376,143.8238,96.5755,246.6177,153.5428,104.3658,133.4205,243.6387,188.5127,148.2919,151.6301,295.4027
2007-11-02,429.1172,145.181,101.5144,248.7474,151.6349,103.7535,133.7555,248.1825,185.0589,146.4145,153.7973,299.5216
2007-11-09,439.5283,149.2253,103.2264,251.8174,153.949,105.1256,132.7898,246.1395,181.3526,146.1811,156.2062,298.7326
2007-11-16,434.5977,155.3429,100.2711,260.911,155.3856,103.4397,137.3806,251.9459,176.4487,145.9926,158.5385,299.1153
2007-11-23,437.4339,157.3118,101.6007,256.8839,151.9136,104.9959,139.1069,249.8462,178.821,143.7878,155.8466,299.9359
2007-11-30,450.2438,157.0402,101.5001,255.862,151.1794,108.7502,140.0901,253.3709,181.108,146.3251,158.1843,306.5008
2007-12-07,429.639,156.9317,100.0688,257.1946,150.1729,108.1318,141.9993,249.1387,182.0176,148.7372,163.1027,314.3443
2007-12-14,428.9335,155.4593,100.7687,258.0271,145.535,106.9331,144.6353,248.5249,187.0344,149.7326,164.0251,303.4305
2007-12-21,417.0357,157.1499,102.3882,264.8076,148.2222,107.3968,144.2048,244.5217,190.4632,149.0481,168.4053,298.4932
2007-12-28,422.251,160.6721,98.0157,271.4849,150.1972,110.6291,143.5755,252.4361,192.1766,152.8721,170.6411,302.5284
2008-01-04,426.2442,166.5164,96.411,271.1242,151.345,111.5834,147.343,254.7401,190.7273,151.0914,167.014,310.6773
2008-01-11,432.6123,169.0292,94.4239,269.9527,153.2436,112.627,147.3071,253.01,184.7473,158.3819,163.8025,315.2638
2008-01-18,412.9076,171.7097,93.7746,279.2802,152.5117,113.8985,146.1581,249.179,184.7124,162.1265,167.3311,318.2808
2008-01-25,419.3738,175.8165,93.6901,287.4747,158.5198,113.1379,150.291,245.6243,185.5748,157.4142,170.6075,329.6894
2008-02-01,433.7452,171.9535,99.5355,290.4566,155.5342,113.8362,153.1832,251.6512,196.2244,157.9057,170.0055,323.2146
2008-02-08,427.8727,171.6554,100.6134,291.4148,157.9738,115.9558,153.1603,252.6606,193.8461,157.8162,178.0206,334.3373
2008-02-15,409.3833,168.6614,98.8953,290.8185,156.8536,118.1147,151.6107,254.324,196.3102,157.9078,173.8869,325.7291
2008-02-22,415.679,175.2763,101.794,295.3204,154.5263,119.3021,149.991,261.3512,195.7157,158.6907,179.9815,324.0763
2008-02-29,416.4392,174.9294,103.7445,304.0068,153.3671,120.6165,150.4957,260.2907,195.7643,163.822,184.9409,319.805
2008-03-07,437.992,174.7844,103.7593,302.0235,151.2187,123.8369,154.9798,249.1363,196.425,163.9341,184.9522,324.4692
2008-03-14,451.635,172.2554,106.4214,307.6082,152.3609,124.7581,159.1463,251.5694,196.3365,163.6573,188.4771,319.6135
2008-03-21,454.8153,169.635,106.1024,314.505,148.6108,125.6317,165.6788,253.4674,193.6226,161.255,182.7044,319.3455
2008-03-28,450.3964,172.9762,107.4823,318.892,153.3123,126.8213,171.661,256.9442,194.6719,163.2754,184.9512,315.2203
2008-04-04,453.0976,169.245,112.3058,325.8854,149.9585,127.7031,176.1978,267.0821,200.2211,163.8144,188.0787,325.7443
2008-04-11,448.6117,173.676,113.0625,331.4704,154.108,128.9912,177.9708,267.1073,198.6511,161.9071,189.1236,318.9377
2008-04-18,462.2613,167.2394,113.7426,339.4804,155.9879,126.6947,174.7904,270.2205,199.5352,169.5662,193.5115,317.6307
2008-04-25,478.4605,170.3851,111.2968,341.2588,153.1069,127.5059,176.3757,270.9523,203.1948,166.5675,194.82,323.418
2008-05-02,491.8754,168.2245,109.8351,332.8375,156.4982,127.4723,175.6965,269.7381,208.2749,167.3879,196.7986,310.7082
2008-05-09,483.9169,173.2205,105.1125,335.4929,157.736,129.1311,178.0545,277.8532,207.0443,168.2865,200.0912,306.4259
2008-05-16,495.9515,170.4199,108.2076,333.9856,160.4036,131.548,178.3034,278.5918,212.1909,171.112,198.3283,318.3025
2008-05-23,506.2603,172.2017,105.1553,339.319,160.2917,129.8034,181.192,280.0409,210.6751,171.3796,200.5595,316.9094
2008-05-30,492.2624,181.0782,104.5769,348.5427,164.1101,131.8771,185.2126,275.3784,208.4169,170.3494,208.2815,323.9217
2008-06-06,501.7611,177.462,105.7485,350.3948,166.1406,131.9791,182.8574,280.7599,207.4757,174.0635,207.0635,320.3807
2008-06-13,526.4816,176.2856,106.8347,355.0029,166.9342,132.6326,187.998,288.6525,209.6472,178.5975,213.9022,314.2838
2008-06-20,514.3908,177.2618,108.501,363.2088,168.8699,130.1514,188.8501,285.8008,216.4327,178.1459,219.2369,317.461
2008-06-27,517.4403,179.274,105.8911,365.3591,163.8818,131.3753,184.3218,287.5315,221.7007,180.3024,213.3172,320.3937
2008-07-04,524.2684,183.4106,104.5867,372.9162,166.7893,132.487,189.0367,289.2355,221.6175,181.193,212.974,328.8416
2008-07-11,529.3161,185.4966,104.7858,377.8245,167.8829,132.4084,191.3587,295.0659,218.3669,179.84,220.4716,329.3696
2008-07-18,531.7233,183.538,103.8149,379.1205,167.0844,131.1632,189.1677,298.5623,222.7097,175.0109,219.0837,330.1349
2008-07-25,524.805,185.4669,107.5774,383.4638,167.1283,139.5236,193.33,299.327,228.8998,176.8572,210.3635,330.1663
2008-08-01,524.1824,187.2802,109.0369,382.1532,172.5894,138.4221,194.9958,302.1718,233.0735,179.3074,217.8146,346.7497
2008-08-08,528.499,188.0181,112.4686,388.4584,169.486,136.3716,192.8035,308.752,237.8492,176.1601,220.2088,356.1038
2008-08-15,540.5371,195.7001,107.5196,381.2195,172.6581,135.273,189.8528,301.9132,236.9928,175.7981,219.2631,363.8324
2008-08-22,539.5356,203.6942,105.9345,379.0678,182.5396,137.7663,189.3718,301.0985,238.1053,171.9626,222.3794,342.5791
2008-08-29,548.1146,213.2433,105.5154,375.6998,180.6094,141.5613,185.5065,299.5206,239.9357,170.3172,222.4723,332.3746
2008-09-05,551.0235,224.7681,107.6245,377.4858,181.4718,138.277,180.9518,299.6351,238.7276,170.7157,220.9983,320.2685
2008-09-12,557.8035,226.4331,104.4038,377.1023,181.771,137.7138,183.774,304.4153,238.7494,167.6734,225.7999,330.8461
2008-09-19,577.6662,231.9133,104.5245,375.0489,183.8779,139.6938,183.3523,302.9815,244.0713,169.7252,227.7738,318.664
2008-09-26,584.7417,234.8705,103.6173,380.2806,182.7698,138.6578,184.9251,311.9334,240.6156,175.2798,229.6906,311.811
2008-10-03,607.0302,232.9737,101.7449,382.9263,187.12,137.729,188.4706,312.177,246.2741,171.5306,236.8778,316.767
2008-10-10,609.6686,231.3033,99.8477,390.0743,194.0343,140.0512,190.9758,313.6729,251.4322,174.7016,234.3225,321.6447
2008-10-17,612.2254,228.5099,103.8885,389.7043,198.8673,141.8221,193.9115,318.111,256.8379,174.1207,236.3174,312.1045
2008-10-24,601.9289,232.0904,103.4803,383.2111,195.6678,142.9487,202.3863,313.1245,253.8819,165.4737,234.79,308.0641
2008-10-31,599.8643,231.9061,106.0987,388.8589,197.5926,146.6968,202.7273,320.3985,250.8465,167.4755,249.1266,311.9525
2008-11-07,628.5167,227.5661,100.8161,391.6855,199.4028,145.9393,201.534,325.1742,250.8366,170.6404,244.0333,319.0599
2008-11-14,622.0466,226.4386,100.4868,393.5078,206.7114,148.6886,206.7445,323.4386,246.1873,174.0012,245.4529,322.3897
2008-11-21,613.0248,234.7381,101.1244,390.0256,203.3901,146.4018,210.6305,325.3846,247.5171,169.4341,248.557,329.8162
2008-11-28,607.0628,240.9434,107.0145,391.6875,205.7944,146.0639,208.8935,323.0169,243.5031,167.307,242.8883,332.1043
2008-12-05,620.4255,251.7961,114.0086,401.7699,202.0065,143.0626,203.8647,321.8386,241.7405,170.1524,246.883,342.8819
2008-12-12,608.1979,251.3756,118.0617,399.2278,199.2942,142.5988,201.2641,320.864,248.5109,174.9623,238.7954,339.1989
2008-12-19,600.773,252.585,118.6414,410.7454,200.6614,139.8633,203.0774,315.6799,247.2406,175.4513,240.6397,335.1208
2008-12-26,599.7835,250.1862,114.598,410.4386,202.6929,140.7618,203.7112,317.0424,247.5684,184.339,237.0359,332.0251
2009-01-02,622.0558,255.1897,116.2423,413.0214,203.1654,142.3491,208.7982,321.4473,247.6158,184.1287,226.7298,330.95
2009-01-09,619.8844,247.4566,118.7184,412.6894,197.4759,142.142,213.0179,325.8279,250.0459,188.3484,228.5388,334.0433
2009-01-16,607.3725,242.0334,122.7344,415.4989,191.2017,144.8587,212.9948,332.446,247.5106,185.498,232.5591,348.2869
2009-01-23,606.8785,247.495,123.072,413.1991,194.027,145.4726,213.0428,333.308,256.4534,180.949,236.881,351.1935
2009-01-30,614.1932,252.0058,120.448,405.794,191.9778,145.6184,214.2402,336.3905,255.207,178.7209,241.6656,347.1542
2009-02-06,625.0118,253.8691,124.7328,409.186,189.6906,147.2295,218.2262,337.6258,252.5215,182.984,244.4435,353.6957
2009-02-13,633.8826,249.9816,119.8167,408.6425,186.2988,150.7061,224.6938,343.2157,253.7929,182.9635,248.4148,353.9009
2009-02-20,645.3341,255.3028,116.4605,401.1041,184.4645,151.018,228.7406,346.2023,256.0031,185.5213,258.7628,352.5845
2009-02-27,648.6286,261.0401,118.1776,401.5371,180.1839,150.4065,230.6275,354.1034,248.0209,184.9228,250.9456,357.1702
2009-03-06,662.7865,257.3448,120.8477,391.2411,182.2956,146.7451,226.6682,359.3505,249.179,187.9968,256.557,362.8246
2009-03-13,692.0835,256.2862,114.9416,387.3254,182.4638,146.5854,226.6606,360.9133,244.8389,187.6235,260.665,373.9504
2009-03-20,702.17,264.5601,116.0979,385.2407,187.9705,147.509,230.9439,373.0558,247.0409,186.9155,263.2993,377.873
2009-03-27,707.5632,270.0565,115.0468,386.2902,188.8215,149.127,230.7544,375.2794,251.0325,192.6001,268.0337,367.7308
2009-04-03,738.6879,258.4015,109.866,385.0927,190.3503,144.9657,226.8418,373.9535,254.4423,191.6584,267.2983,364.3371
2009-04-10,743.0206,257.3502,109.0775,387.1104,188.4353,149.9176,222.2258,367.5529,256.9552,192.0622,274.7142,352.7015
2009-04-17,758.249,250.7629,110.2774,394.2342,185.1827,148.739,224.1271,361.6009,257.9179,185.0711,277.9485,347.1099
2009-04-24,753.0907,248.4336,108.7055,394.7729,184.265,149.6123,226.5187,365.6756,256.2661,186.1848,286.518,338.8584
2009-05-01,747.5424,252.3654,111.5007,399.2718,179.9201,149.3637,226.503,366.6063,254.8469,187.8993,279.6825,327.926
2009-05-08,786.3727,253.6998,110.5594,401.9769,179.9193,150.8082,226.8611,361.2907,257.9482,192.6758,281.9526,325.8505
2009-05-15,787.6803,239.7578,110.7319,394.6108,180.1414,152.8573,234.0193,369.831,256.7806,188.563,277.4266,331.1453
2009-05-22,782.9079,235.608,106.8681,398.0383,178.1635,157.8185,232.7963,374.9631,252.7397,192.7441,279.1309,321.0442
2009-05-29,791.7234,235.6172,104.757,395.8746,175.6224,159.2759,236.5232,369.8364,249.969,192.7945,277.4375,321.0341
2009-06-05,792.903,226.2735,98.3219,403.2366,175.6142,158.7403,241.4253,367.6081,249.1706,183.128,268.8137,320.9119
2009-06-12,756.3031,225.6417,95.0099,404.6924,174.7539,157.5141,243.6792,359.6317,243.8631,187.748,264.8431,313.125
2009-06-19,744.049,225.7097,93.6667,402.5585,173.0736,154.655,254.1336,358.085,237.8335,184.9493,257.4364,314.3882
2009-06-26,747.4616,218.5,92.4409,391.6697,172.5499,152.3415,255.2809,356.3462,244.0495,184.3098,256.3027,316.3459
2009-07-03,714.8057,219.6182,92.4987,391.9555,172.5134,146.9769,250.1318,356.3183,246.8248,187.8888,249.3934,309.5171
2009-07-10,686.3585,220.6299,90.3459,386.9606,168.5391,144.9181,244.9881,351.3558,245.1116,185.4523,241.4853,313.2444
2009-07-17,685.4008,215.5011,89.9419,376.3211,175.3652,143.4582,249.3451,347.4752,243.1719,185.4853,234.0489,311.8659
2009-07-24,703.0727,213.7355,90.9882,369.7829,173.9037,141.4243,252.3911,347.1242,242.9905,187.3697,228.7567,310.7271
2009-07-31,698.7514,215.2633,88.3202,367.9757,179.0022,141.1488,251.8315,344.7013,239.9134,191.6653,224.4573,313.862
2009-08-07,749.0683,213.0782,92.3366,361.1633,183.2057,142.1723,247.0643,336.1421,250.8298,189.5931,226.4258,309.2343
2009-08-14,771.6301,208.8108,93.43,357.2697,183.007,139.9719,245.5826,338.0167,247.3411,187.5973,221.5732,309.8352
2009-08-21,760.0256,209.0949,94.4675,356.8219,178.8685,140.6445,246.0767,335.122,254.5541,185.5702,223.9108,306.5564
2009-08-28,764.979,210.2512,97.1466,354.5611,183.2327,141.1678,243.7471,337.0808,249.6,184.1894,226.8056,307.796
2009-09-04,761.2209,206.5324,100.1512,363.2234,176.2786,137.8927,241.0546,339.4968,240.9799,183.3923,224.8964,311.6168
2009-09-11,796.9964,197.233,98.7741,362.4486,176.3702,138.5754,244.9552,335.4837,240.291,182.8418,228.9791,303.5468
2009-09-18,790.9671,196.3881,100.6943,352.5764,175.5189,140.2917,242.6232,326.256,241.0463,182.7275,228.7616,299.1758
2009-09-25,780.8105,192.6268,103.7753,345.1774,173.6229,136.9633,243.3942,323.1287,238.5297,182.6865,226.8168,299.6788
2009-10-02,815.6113,195.5572,102.2936,338.5217,175.5736,135.0591,238.4571,320.1963,231.0393,185.9934,223.6913,286.0199
2009-10-09,821.5759,193.5282,100.5824,338.8538,176.95,135.8834,243.784,330.9028,232.2734,180.4662,217.3731,279.9342
2009-10-16,825.892,191.9458,101.2475,337.6905,177.6794,134.1187,249.0116,329.3826,230.9411,176.2059,215.9419,278.7048
2009-10-23,821.9137,191.2305,98.7774,341.711,171.65,134.9603,242.3789,326.4286,234.4546,172.5007,205.9375,271.4109
2009-10-30,807.2496,194.4303,95.25,334.4786,169.0476,132.9797,241.4526,323.012,233.2782,176.1211,205.3533,270.8385
2009-11-06,764.7448,186.6929,97.1161,331.9468,168.4741,134.117,235.239,331.5596,232.1774,176.1548,202.1076,268.6784
2009-11-13,788.0195,187.2618,97.543,321.0542,162.7236,130.4774,239.3416,323.6051,226.284,176.9783,202.9792,281.7993
2009-11-20,789.1941,189.8582,96.0953,310.8877,158.1144,132.7026,237.4631,318.0689,224.487,174.9325,205.1661,275.5847
2009-11-27,762.0433,187.6235,94.801,305.6697,155.8608,129.5173,234.7466,313.6072,223.7154,173.9535,203.9118,264.7331
2009-12-04,731.4117,187.8497,92.637,292.1183,154.3728,125.5298,236.5529,308.1033,225.6877,176.1535,206.8587,268.7906
2009-12-11,734.8001,184.9362,92.4629,287.9599,157.8128,126.4229,230.8169,307.3436,221.8283,172.8488,215.5318,259.332
2009-12-18,757.8768,188.7498,91.8541,281.7536,160.271,124.8498,224.3128,300.8674,219.7304,169.8479,207.4262,264.1882
2009-12-25,752.5643,184.0182,88.7817,284.2523,160.7787,124.9193,212.6296,302.1235,221.4465,167.6461,215.3462,261.231
2010-01-01,724.4291,182.8585,93.9785,280.9902,159.9652,124.0423,208.5975,291.6433,215.5742,163.1533,211.7753,265.9347
2010-01-08,739.889,180.8381,93.0708,285.8465,160.5813,122.8149,209.6234,282.8679,221.6045,161.8384,206.649,260.8676
2010-01-15,747.6261,178.8572,93.9173,276.6519,165.3953,123.7748,208.3321,281.2003,227.7586,165.0852,213.5781,270.3419
2010-01-22,751.5385,176.356,89.8717,269.2224,165.3468,124.1971,208.7715,282.8702,230.3888,166.6111,209.6663,278.8677
2010-01-29,729.8904,182.3094,89.8039,272.8006,167.06,123.7988,212.1606,281.4347,235.6038,162.9403,210.5779,275.8715
2010-02-05,734.6253,179.8426,87.2072,272.7564,162.2183,123.8691,209.6516,279.7234,235.1387,163.0388,211.6783,279.0293
2010-02-12,740.1147,174.0425,91.6182,264.3422,161.3705,121.617,207.6763,274.9204,233.6901,157.2647,210.218,270.2508
2010-02-19,706.1092,177.1671,94.6574,260.4261,158.6977,122.6185,206.421,269.2349,241.2771,157.0475,211.1841,275.3991
2010-02-26,719.6405,173.4682,95.0613,259.9626,159.4426,118.15,206.3915,266.7247,242.791,160.7247,215.3003,269.577
2010-03-05,706.2926,174.5851,96.2769,262.7765,159.6481,120.1889,201.1499,267.902,243.4415,157.7881,208.3018,260.241
2010-03-12,698.1976,169.5735,98.183,256.1433,160.0962,116.7544,203.8316,272.002,240.9949,157.0756,204.0477,260.4781
2010-03-19,690.4291,170.1166,97.0868,253.5297,161.0626,114.3278,206.4536,276.4498,251.0721,157.2487,206.6374,260.562
